# Constructed from biom file
#OTU ID	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	taxonomy
OTU95	85.0	26.0	25.0	49.0	16.0	54.0	66.0	13.0	52.0	88.0	58.0	110.0	19.0	7.0	82.0	70.0	137.0	13.0	45.0	41.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnoclostridium; uncultured rumen bacterium
OTU96	55.0	32.0	29.0	44.0	70.0	38.0	174.0	29.0	26.0	41.0	45.0	52.0	45.0	56.0	51.0	56.0	47.0	39.0	40.0	83.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; NK4A214 group; uncultured bacterium
OTU97	76.0	160.0	60.0	36.0	45.0	47.0	50.0	53.0	25.0	46.0	63.0	18.0	50.0	59.0	26.0	46.0	12.0	59.0	29.0	29.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Butyrivibrio
OTU98	14.0	47.0	52.0	42.0	55.0	102.0	21.0	68.0	36.0	63.0	47.0	47.0	56.0	58.0	46.0	42.0	32.0	56.0	67.0	73.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU99	25.0	54.0	45.0	53.0	30.0	62.0	29.0	64.0	25.0	48.0	25.0	49.0	39.0	72.0	31.0	113.0	51.0	66.0	73.0	65.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU100	70.0	48.0	37.0	59.0	85.0	33.0	61.0	114.0	38.0	3.0	61.0	46.0	2.0	3.0	62.0	27.0	34.0	110.0	27.0	60.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group
OTU101	113.0	11.0	38.0	20.0	54.0	30.0	73.0	31.0	53.0	29.0	84.0	37.0	104.0	52.0	31.0	61.0	41.0	54.0	31.0	36.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; NK4A214 group; uncultured rumen bacterium
OTU102	142.0	72.0	53.0	31.0	42.0	66.0	117.0	32.0	46.0	27.0	58.0	10.0	33.0	21.0	61.0	53.0	38.0	48.0	28.0	39.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae XPB1014 group; uncultured bacterium
OTU103	178.0	12.0	38.0	51.0	37.0	18.0	95.0	21.0	65.0	33.0	48.0	40.0	43.0	23.0	61.0	59.0	71.0	26.0	36.0	41.0	Bacteria; Firmicutes; Bacilli; Erysipelotrichales; Erysipelotrichaceae; uncultured; uncultured rumen bacterium
OTU104	93.0	24.0	24.0	43.0	120.0	24.0	78.0	39.0	63.0	5.0	47.0	28.0	104.0	56.0	28.0	43.0	46.0	50.0	27.0	34.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; NK4A214 group; uncultured bacterium
OTU105	36.0	40.0	95.0	118.0	25.0	58.0	5.0	52.0	58.0	58.0	22.0	102.0	7.0	15.0	66.0	58.0	53.0	39.0	48.0	35.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU106	22.0	165.0	54.0	21.0	40.0	50.0	127.0	64.0	39.0	4.0	132.0	33.0	17.0	18.0	42.0	20.0	47.0	3.0	10.0	80.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Mesorhizobium; uncultured bacterium
OTU107	19.0	15.0	13.0	13.0	80.0	47.0	44.0	71.0	15.0	21.0	59.0	1.0	296.0	31.0	22.0	9.0	16.0	46.0	22.0	36.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured Prevotellaceae bacterium
OTU108	201.0	12.0	31.0	74.0	1.0	57.0	0.0	0.0	45.0	69.0	4.0	100.0	0.0	35.0	73.0	55.0	178.0	0.0	52.0	13.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group; uncultured bacterium
OTU109	35.0	26.0	39.0	25.0	59.0	47.0	31.0	26.0	47.0	8.0	13.0	3.0	259.0	93.0	27.0	31.0	13.0	21.0	47.0	32.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Ruminococcaceae; CAG-352; uncultured rumen bacterium
OTU110	48.0	76.0	30.0	48.0	37.0	43.0	46.0	16.0	61.0	83.0	52.0	78.0	68.0	27.0	47.0	64.0	51.0	20.0	35.0	56.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae AC2044 group; uncultured rumen bacterium
OTU111	113.0	42.0	81.0	32.0	45.0	60.0	115.0	26.0	37.0	27.0	89.0	14.0	45.0	19.0	76.0	44.0	31.0	26.0	25.0	74.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae XPB1014 group; uncultured rumen bacterium
OTU112	96.0	26.0	38.0	64.0	36.0	39.0	64.0	46.0	72.0	55.0	104.0	21.0	20.0	14.0	64.0	31.0	48.0	26.0	48.0	68.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured rumen bacterium
OTU113	102.0	10.0	126.0	100.0	9.0	54.0	46.0	40.0	57.0	10.0	107.0	0.0	0.0	27.0	116.0	14.0	56.0	36.0	33.0	22.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; Colidextribacter
OTU114	47.0	42.0	53.0	76.0	28.0	53.0	33.0	41.0	55.0	45.0	25.0	42.0	14.0	53.0	52.0	56.0	62.0	42.0	26.0	47.0	Bacteria; Patescibacteria; Saccharimonadia; Saccharimonadales; Saccharimonadaceae; Candidatus Saccharimonas; uncultured rumen bacterium
OTU115	18.0	68.0	22.0	34.0	29.0	53.0	25.0	40.0	21.0	60.0	20.0	94.0	71.0	49.0	48.0	61.0	32.0	62.0	58.0	66.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU116	26.0	42.0	52.0	84.0	28.0	28.0	7.0	55.0	56.0	46.0	33.0	67.0	30.0	26.0	44.0	32.0	78.0	24.0	60.0	41.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU117	60.0	141.0	41.0	54.0	13.0	71.0	26.0	23.0	56.0	70.0	48.0	43.0	11.0	4.0	25.0	74.0	7.0	30.0	34.0	39.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; [Eubacterium] ruminantium group
OTU118	4.0	41.0	16.0	17.0	19.0	48.0	29.0	51.0	35.0	83.0	27.0	63.0	58.0	70.0	27.0	75.0	32.0	38.0	54.0	74.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU119	70.0	31.0	30.0	89.0	17.0	67.0	23.0	6.0	46.0	84.0	39.0	60.0	33.0	37.0	45.0	63.0	30.0	23.0	49.0	44.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Ruminococcaceae; UCG-001; uncultured bacterium
OTU120	8.0	19.0	37.0	45.0	16.0	53.0	7.0	31.0	28.0	71.0	31.0	126.0	5.0	84.0	21.0	29.0	84.0	12.0	107.0	30.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU121	28.0	30.0	92.0	112.0	32.0	29.0	21.0	53.0	39.0	36.0	28.0	51.0	20.0	20.0	35.0	73.0	27.0	28.0	53.0	42.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU122	95.0	40.0	45.0	58.0	50.0	33.0	45.0	23.0	41.0	36.0	31.0	21.0	43.0	22.0	49.0	34.0	42.0	53.0	16.0	49.0	Bacteria; Firmicutes; Clostridia; Peptostreptococcales-Tissierellales; Anaerovoracaceae; Anaerovorax; uncultured bacterium
OTU123	16.0	25.0	44.0	33.0	30.0	25.0	22.0	84.0	29.0	31.0	35.0	30.0	34.0	40.0	31.0	32.0	35.0	38.0	123.0	70.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae UCG-003; uncultured bacterium
OTU124	60.0	16.0	34.0	47.0	41.0	24.0	64.0	20.0	37.0	29.0	32.0	27.0	35.0	37.0	61.0	44.0	65.0	35.0	46.0	40.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured bacterium
OTU125	4.0	55.0	47.0	25.0	33.0	72.0	22.0	72.0	17.0	46.0	48.0	46.0	46.0	33.0	28.0	27.0	12.0	34.0	90.0	42.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU126	68.0	14.0	76.0	50.0	34.0	41.0	15.0	51.0	34.0	23.0	31.0	26.0	0.0	29.0	56.0	62.0	83.0	35.0	30.0	33.0	Bacteria; Firmicutes; Clostridia; Clostridia UCG-014; norank; norank; uncultured bacterium
OTU127	12.0	34.0	29.0	22.0	41.0	40.0	34.0	43.0	35.0	3.0	63.0	83.0	3.0	21.0	65.0	13.0	14.0	99.0	74.0	42.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; Colidextribacter; uncultured rumen bacterium
OTU128	7.0	31.0	38.0	16.0	40.0	60.0	21.0	92.0	30.0	28.0	34.0	34.0	47.0	71.0	33.0	23.0	15.0	72.0	41.0	38.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU129	7.0	17.0	39.0	27.0	0.0	49.0	0.0	0.0	45.0	45.0	9.0	262.0	28.0	54.0	23.0	50.0	57.0	0.0	90.0	29.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU130	9.0	10.0	71.0	40.0	11.0	56.0	16.0	34.0	28.0	111.0	17.0	149.0	11.0	29.0	33.0	34.0	51.0	22.0	57.0	37.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella
OTU131	5.0	28.0	31.0	29.0	56.0	33.0	36.0	65.0	21.0	40.0	37.0	53.0	38.0	37.0	26.0	67.0	25.0	57.0	57.0	37.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU132	79.0	13.0	44.0	59.0	48.0	26.0	48.0	9.0	63.0	39.0	30.0	5.0	31.0	48.0	35.0	57.0	49.0	33.0	27.0	33.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Ruminococcaceae; Ruminococcus; uncultured bacterium
OTU133	69.0	54.0	24.0	52.0	55.0	38.0	31.0	21.0	41.0	1.0	80.0	22.0	14.0	7.0	59.0	82.0	25.0	31.0	18.0	39.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Acetitomaculum; uncultured bacterium
OTU134	2.0	18.0	43.0	23.0	28.0	56.0	17.0	71.0	20.0	41.0	35.0	51.0	38.0	77.0	28.0	38.0	19.0	59.0	48.0	28.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU135	10.0	31.0	21.0	16.0	13.0	33.0	17.0	26.0	42.0	66.0	32.0	87.0	29.0	71.0	33.0	39.0	41.0	14.0	82.0	52.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU136	38.0	30.0	33.0	11.0	22.0	28.0	15.0	18.0	40.0	22.0	55.0	9.0	207.0	30.0	23.0	40.0	22.0	17.0	8.0	40.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group
OTU137	12.0	31.0	15.0	31.0	53.0	33.0	0.0	37.0	14.0	42.0	25.0	43.0	29.0	79.0	39.0	33.0	80.0	42.0	12.0	26.0	Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Atopobiaceae; Olsenella
OTU138	71.0	28.0	39.0	41.0	63.0	32.0	63.0	26.0	35.0	1.0	68.0	25.0	2.0	6.0	47.0	34.0	48.0	29.0	15.0	42.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group
OTU139	56.0	27.0	56.0	76.0	12.0	22.0	17.0	28.0	53.0	27.0	32.0	47.0	4.0	14.0	38.0	46.0	51.0	40.0	36.0	30.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; UCG-002; uncultured bacterium
OTU140	14.0	33.0	13.0	29.0	32.0	43.0	26.0	21.0	40.0	80.0	58.0	32.0	40.0	31.0	24.0	13.0	31.0	17.0	48.0	78.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group; uncultured bacterium
OTU141	12.0	34.0	21.0	17.0	32.0	37.0	35.0	51.0	15.0	40.0	23.0	40.0	39.0	38.0	24.0	58.0	19.0	38.0	55.0	47.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU142	43.0	150.0	31.0	32.0	28.0	47.0	32.0	33.0	20.0	42.0	63.0	10.0	24.0	27.0	24.0	15.0	17.0	29.0	7.0	21.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; probable genus 10; uncultured rumen bacterium
OTU143	16.0	79.0	33.0	24.0	24.0	37.0	27.0	34.0	27.0	49.0	36.0	20.0	41.0	41.0	26.0	25.0	23.0	39.0	46.0	53.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae UCG-001; uncultured rumen bacterium
OTU144	13.0	27.0	19.0	39.0	12.0	44.0	10.0	13.0	15.0	75.0	7.0	108.0	19.0	55.0	18.0	51.0	47.0	12.0	97.0	36.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU145	34.0	73.0	59.0	15.0	38.0	26.0	37.0	60.0	10.0	8.0	46.0	6.0	31.0	57.0	13.0	43.0	19.0	54.0	22.0	30.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Butyrivibrio; uncultured rumen bacterium
OTU146	12.0	22.0	34.0	16.0	53.0	51.0	16.0	49.0	19.0	39.0	25.0	45.0	36.0	30.0	33.0	67.0	7.0	34.0	73.0	43.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU147	80.0	16.0	24.0	53.0	51.0	23.0	61.0	22.0	28.0	13.0	39.0	20.0	40.0	19.0	18.0	55.0	35.0	22.0	22.0	47.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured rumen bacterium
OTU148	89.0	5.0	22.0	11.0	35.0	12.0	99.0	20.0	53.0	17.0	41.0	13.0	45.0	12.0	33.0	33.0	49.0	14.0	50.0	30.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; uncultured; uncultured rumen bacterium
OTU149	6.0	10.0	28.0	21.0	50.0	37.0	20.0	41.0	19.0	22.0	16.0	17.0	88.0	53.0	25.0	29.0	14.0	43.0	97.0	29.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU150	25.0	8.0	70.0	49.0	13.0	27.0	24.0	25.0	36.0	64.0	23.0	31.0	10.0	20.0	25.0	50.0	66.0	18.0	45.0	64.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae UCG-001; uncultured bacterium
OTU151	83.0	42.0	20.0	41.0	34.0	32.0	40.0	23.0	21.0	62.0	50.0	26.0	25.0	17.0	24.0	41.0	13.0	21.0	16.0	46.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured rumen bacterium
OTU152	31.0	26.0	13.0	19.0	29.0	19.0	36.0	14.0	27.0	24.0	19.0	43.0	99.0	22.0	41.0	67.0	42.0	13.0	37.0	27.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae AC2044 group; uncultured rumen bacterium
OTU153	4.0	22.0	32.0	16.0	36.0	36.0	18.0	50.0	17.0	22.0	32.0	37.0	44.0	51.0	23.0	52.0	14.0	54.0	44.0	38.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU154	5.0	36.0	26.0	9.0	46.0	37.0	23.0	44.0	17.0	23.0	34.0	46.0	42.0	37.0	34.0	38.0	27.0	39.0	51.0	31.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU155	64.0	23.0	24.0	37.0	32.0	31.0	29.0	22.0	46.0	29.0	46.0	12.0	34.0	27.0	38.0	34.0	30.0	27.0	14.0	49.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group; uncultured bacterium
OTU156	5.0	22.0	25.0	25.0	17.0	24.0	22.0	39.0	21.0	40.0	25.0	28.0	26.0	61.0	18.0	54.0	23.0	44.0	62.0	46.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU157	62.0	36.0	14.0	28.0	13.0	21.0	30.0	7.0	18.0	126.0	30.0	72.0	5.0	3.0	34.0	40.0	52.0	3.0	28.0	56.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Moryella; uncultured rumen bacterium
OTU158	26.0	115.0	19.0	32.0	17.0	41.0	42.0	11.0	10.0	29.0	32.0	34.0	27.0	23.0	33.0	38.0	33.0	20.0	18.0	30.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group; uncultured bacterium
OTU159	19.0	16.0	11.0	10.0	68.0	27.0	30.0	14.0	34.0	51.0	56.0	16.0	38.0	47.0	45.0	7.0	36.0	49.0	32.0	35.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group; uncultured bacterium
OTU160	12.0	25.0	60.0	65.0	26.0	30.0	11.0	50.0	35.0	41.0	21.0	51.0	18.0	10.0	41.0	26.0	33.0	29.0	31.0	30.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU161	65.0	8.0	34.0	60.0	25.0	17.0	30.0	4.0	55.0	22.0	33.0	1.0	31.0	24.0	60.0	40.0	80.0	22.0	11.0	14.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Ruminococcaceae; Ruminococcus; uncultured bacterium
OTU162	22.0	36.0	31.0	77.0	0.0	49.0	14.0	5.0	16.0	92.0	21.0	74.0	3.0	5.0	66.0	38.0	14.0	12.0	17.0	45.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU163	58.0	15.0	40.0	35.0	42.0	21.0	49.0	21.0	24.0	15.0	42.0	25.0	15.0	51.0	25.0	55.0	55.0	15.0	18.0	28.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured bacterium
OTU164	39.0	51.0	45.0	65.0	15.0	47.0	17.0	18.0	30.0	45.0	27.0	37.0	23.0	12.0	42.0	45.0	9.0	19.0	25.0	18.0	Bacteria; Firmicutes; Clostridia; Clostridia UCG-014; norank; norank; uncultured rumen bacterium
OTU165	61.0	13.0	31.0	29.0	38.0	16.0	46.0	15.0	35.0	22.0	37.0	19.0	19.0	28.0	23.0	42.0	40.0	36.0	29.0	27.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; NK4A214 group; uncultured bacterium
OTU166	11.0	42.0	27.0	8.0	20.0	45.0	15.0	32.0	26.0	54.0	19.0	82.0	45.0	30.0	15.0	23.0	18.0	44.0	13.0	25.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae UCG-001; uncultured rumen bacterium
OTU167	14.0	114.0	19.0	9.0	10.0	68.0	18.0	11.0	17.0	68.0	38.0	60.0	6.0	13.0	24.0	16.0	19.0	6.0	50.0	56.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella bryantii B14
OTU168	31.0	18.0	21.0	5.0	34.0	22.0	49.0	16.0	14.0	23.0	41.0	27.0	26.0	65.0	40.0	20.0	50.0	19.0	39.0	31.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured bacterium
OTU169	5.0	27.0	36.0	39.0	30.0	34.0	5.0	19.0	14.0	35.0	26.0	75.0	31.0	33.0	33.0	13.0	27.0	27.0	46.0	20.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU170	29.0	31.0	31.0	58.0	32.0	26.0	12.0	22.0	25.0	20.0	20.0	27.0	29.0	19.0	48.0	58.0	28.0	9.0	32.0	12.0	Bacteria; Firmicutes; Clostridia; Clostridia UCG-014; norank; norank; uncultured bacterium
OTU171	32.0	26.0	92.0	54.0	4.0	12.0	10.0	55.0	18.0	34.0	8.0	3.0	5.0	27.0	34.0	17.0	27.0	53.0	30.0	45.0	Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema; uncultured rumen bacterium
OTU172	1.0	1.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	144.0	0.0	493.0	1.0	0.0	1.0	11.0	7.0	1.0	10.0	3.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella_7; uncultured bacterium
OTU173	5.0	66.0	18.0	51.0	41.0	3.0	21.0	47.0	20.0	10.0	7.0	4.0	22.0	12.0	24.0	24.0	13.0	108.0	18.0	38.0	Bacteria; Firmicutes; Negativicutes; Acidaminococcales; Acidaminococcaceae; Succiniclasticum; uncultured rumen bacterium
OTU174	35.0	81.0	6.0	18.0	51.0	49.0	16.0	41.0	34.0	64.0	41.0	25.0	19.0	9.0	22.0	7.0	10.0	26.0	9.0	16.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU175	79.0	17.0	27.0	31.0	16.0	30.0	18.0	20.0	58.0	72.0	34.0	16.0	12.0	13.0	32.0	18.0	27.0	8.0	4.0	39.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured rumen bacterium
OTU176	62.0	30.0	33.0	33.0	10.0	16.0	56.0	16.0	33.0	49.0	59.0	10.0	24.0	0.0	46.0	36.0	10.0	11.0	11.0	65.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Moryella; uncultured rumen bacterium
OTU177	57.0	17.0	28.0	79.0	18.0	23.0	15.0	12.0	56.0	21.0	29.0	60.0	39.0	6.0	31.0	8.0	25.0	12.0	13.0	21.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured rumen bacterium
OTU178	24.0	17.0	24.0	42.0	25.0	25.0	19.0	25.0	39.0	36.0	19.0	36.0	11.0	47.0	43.0	32.0	40.0	29.0	21.0	22.0	Bacteria; Patescibacteria; Saccharimonadia; Saccharimonadales; Saccharimonadaceae; Candidatus Saccharimonas; uncultured rumen bacterium
OTU179	37.0	20.0	82.0	30.0	37.0	12.0	56.0	55.0	26.0	0.0	26.0	14.0	17.0	33.0	26.0	49.0	19.0	26.0	13.0	27.0	Unclassified
OTU180	38.0	18.0	13.0	45.0	8.0	42.0	25.0	6.0	33.0	31.0	25.0	27.0	8.0	33.0	28.0	71.0	27.0	18.0	55.0	28.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Ruminococcaceae; UCG-001; uncultured bacterium
OTU181	47.0	89.0	31.0	50.0	22.0	34.0	11.0	11.0	24.0	39.0	33.0	22.0	17.0	13.0	14.0	21.0	6.0	12.0	24.0	24.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Hungateiclostridiaceae; Saccharofermentans; uncultured bacterium
OTU182	29.0	56.0	17.0	11.0	47.0	47.0	65.0	15.0	22.0	19.0	28.0	6.0	30.0	13.0	24.0	23.0	20.0	23.0	19.0	32.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; uncultured; uncultured bacterium
OTU183	36.0	60.0	18.0	23.0	15.0	32.0	22.0	12.0	15.0	61.0	27.0	59.0	21.0	11.0	20.0	27.0	22.0	16.0	23.0	34.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group; uncultured rumen bacterium
OTU184	6.0	1.0	0.0	24.0	0.0	21.0	1.0	0.0	23.0	71.0	0.0	158.0	36.0	18.0	3.0	11.0	71.0	0.0	85.0	57.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU185	88.0	12.0	13.0	10.0	52.0	7.0	43.0	28.0	15.0	8.0	37.0	10.0	56.0	31.0	25.0	31.0	30.0	14.0	18.0	13.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; NK4A214 group; uncultured rumen bacterium
OTU186	52.0	27.0	11.0	32.0	29.0	10.0	37.0	22.0	27.0	95.0	21.0	32.0	17.0	10.0	30.0	23.0	22.0	20.0	27.0	32.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured rumen bacterium
OTU187	59.0	21.0	22.0	38.0	18.0	33.0	21.0	14.0	37.0	95.0	32.0	36.0	16.0	4.0	42.0	18.0	18.0	11.0	9.0	37.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured rumen bacterium
OTU188	8.0	17.0	25.0	22.0	15.0	28.0	6.0	19.0	15.0	49.0	16.0	50.0	18.0	40.0	8.0	49.0	37.0	18.0	94.0	27.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU189	8.0	30.0	26.0	29.0	27.0	25.0	11.0	17.0	28.0	33.0	21.0	18.0	13.0	27.0	38.0	24.0	75.0	27.0	45.0	34.0	Bacteria; Cyanobacteria; Cyanobacteriia; Chloroplast; norank; norank
OTU190	6.0	64.0	23.0	42.0	21.0	32.0	9.0	16.0	68.0	18.0	17.0	12.0	14.0	11.0	49.0	30.0	34.0	37.0	10.0	22.0	Bacteria; Firmicutes; Negativicutes; Acidaminococcales; Acidaminococcaceae; Succiniclasticum; uncultured rumen bacterium
OTU191	46.0	14.0	37.0	72.0	25.0	11.0	24.0	47.0	19.0	35.0	16.0	20.0	16.0	4.0	7.0	81.0	16.0	14.0	32.0	39.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae UCG-001; uncultured rumen bacterium
OTU192	103.0	23.0	35.0	44.0	23.0	38.0	37.0	22.0	19.0	45.0	19.0	13.0	17.0	13.0	17.0	17.0	10.0	27.0	14.0	36.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured rumen bacterium
