Geneid	log2(fc)	pvalue	FDR
Glyma.13G223300	-4.65344223860392	0.000357363821478424	0.00230080947485338
Glyma.13G223400	-1.30999506539138	0.0471159228625765	0.142710995248681
Glyma.13G223800	5.58496250072116	0.0100261551874455	0.0402966339717678
Glyma.13G223900	-1.23520130945122	0.0587239640747337	0.168307854705238
Glyma.13G224000	-0.88060112914955	0.202409951540327	0.41298752579394
Glyma.13G224100	0.27019544195561	0.394941931863915	0.637707675778387
Glyma.13G224200	0.290341751829529	0.629985441753381	0.817848553184965
Glyma.13G224300	-2.65007412986752	1.77227980193952e-05	0.000161149363669047
Glyma.13G224400	3.08853667460166	1.00694796173726e-05	9.65913751880196e-05
Glyma.13G224500	-1.01162976419723	0.132720653408521	0.309335519475171
Glyma.13G224700	-0.27860048945262	0.875917699207599	0.964322761182151
Glyma.13G224800	6.53736775558204	1.41627859237831e-18	1.45204287518125e-16
Glyma.13G224900	3.46198100088912	6.8517208369801e-10	1.48007926973551e-08
Glyma.13G225000	-0.0103955562765411	0.735089908431418	0.885216971896358
Glyma.13G225100	6.02236781302845	0.0100261551874455	0.0402966339717678
Glyma.13G225200	0.772589503896927	0.137319368692092	0.317225483199236
Glyma.13G225400	-0.185590947584127	0.992703345267405	1
Glyma.13G225500	4.11547721741994	0.516129032258065	0.728565505762079
Glyma.13G225600	-1.04653536766167	0.12090371803781	0.28778046325922
Glyma.13G225700	-5.00360873078696	3.80635823569702e-14	1.78165465438631e-12
Glyma.13G225800	2.17277448891988	0.000129936991334637	0.000952026462817508
Glyma.13G225900	-0.946228743559019	0.163574615327269	0.355968496165925
Glyma.13G226000	-9.40443199912358	2.51939418062368e-11	7.1504405884482e-10
Glyma.13G226200	8.32192809488736	2.53499884262332e-12	8.59112837483738e-11
Glyma.13G226400	10.6174674652942	4.89676082206517e-18	4.62769779084852e-16
Glyma.13G226500	0.846572394088984	0.052739293642543	0.154772791827424
Glyma.13G226600	-3.61673895139891	1.59053094493699e-05	0.000145992451272337
Glyma.13G226700	1.67993732529467	0.00129885110987565	0.00714451744413739
Glyma.13G226900	-3.29373120305671	1.96935708622498e-05	0.000176275993414783
Glyma.13G227000	1.70037883153682	0.000589198260517283	0.00359020603099551
Glyma.13G227132	6.08037341646402	0.00385621353363288	0.0180142082125334
Glyma.13G227200	-0.690331918480781	0.356334560772104	0.595970786136633
Glyma.13G227300	4.85565926814138	5.201931552393e-13	1.99769366257319e-11
Glyma.13G227401	0.763299741979668	0.193523700480126	0.399604850123674
Glyma.13G227500	-0.203585282435337	1	1
Glyma.13G227600	-1.52274769742169	0.015382516825256	0.057787535474054
Glyma.13G227700	-0.882202963715713	0.211306829546875	0.425943562916733
Glyma.13G227800	1.90689059560852	0.0446167603505718	0.136797466890355
Glyma.13G227900	0.298316432939926	0.377131708909303	0.618308350456279
Glyma.13G228000	-0.331305035522333	0.821165755581855	0.935208418860242
Glyma.13G228100	-0.295999072795564	0.854273892908748	0.951888159306876
Glyma.13G228200	0.282176299533964	0.455886692312636	0.693828980312291
Glyma.13G228300	2.29056392397803	0.000519659831545009	0.0032044853262372
Glyma.13G228350	0.771413086360733	0.183724853186178	0.385228418888098
Glyma.13G228400	-0.56360746066577	0.513403553319332	0.728565505762079
Glyma.13G228800	-0.958247068708233	0.200018932832041	0.409501067899838
Glyma.13G228900	3.56768450928932	1.20005999921158e-07	1.72045805082607e-06
Glyma.13G229000	1.01980200751706	0.0248227503291834	0.0853746714928349
Glyma.13G229100	3.62449086490779	0.149560117302053	0.333540550963832
Glyma.13G229200	0.134321361257164	0.5398102478882	0.748883609239366
Glyma.13G229300	-0.142447259183758	0.925787119598169	0.99146502570891
Glyma.13G229400	-0.60337790298579	0.441079182606355	0.679744899044565
Glyma.13G229500	-1.5435040504177	0.0222765496422474	0.0781558783108156
Glyma.13G229600	-0.384183535872695	0.72020584116824	0.875905898682124
Glyma.13G229700	-3.1757212930515	8.87327254962658e-05	0.000678720322109613
Glyma.13G230200	-0.621226044707928	0.533191790201764	0.743379439811706
Glyma.13G230400	-3.08943508358194	0.00237477305717883	0.0120125303189941
Glyma.13G230500	-0.409326413037511	0.698435844654308	0.863884357827676
Glyma.13G230600	1.09612887598009	0.017007138523186	0.0624988572118497
Glyma.13G230800	2.50795943111586	5.00894084507557e-06	5.17459359176619e-05
Glyma.13G231000	5.84166689319453	1.07008523420975e-12	3.88577417176359e-11
Glyma.13G231100	-0.0105886349881952	0.810791209328211	0.929359912000111
Glyma.13G231300	4.21104936165894	1.30111659224323e-12	4.65662232104599e-11
Glyma.13G231400	-1.07754019635176	0.101703385658056	0.253583391471484
Glyma.13G231500	-1.0953013656186	0.0957243755114554	0.241960957506631
Glyma.13G231700	-1.08399418414999	0.102965215961086	0.256015581192373
Glyma.13G231900	-7.97345821254751	0.000449788842008848	0.00281202951421504
Glyma.13G232000	-1.15358835915841	0.0934309180677488	0.237435356855716
Glyma.13G232100	0.126968130475628	0.551843856818691	0.757522201158455
Glyma.13G232200	0.835097104454234	0.0833621807312663	0.218288479776705
Glyma.13G232400	-0.231528474640014	0.952967222082721	1
Glyma.13G232500	1.48858128591119	0.00201678569417492	0.0103850175458257
Glyma.13G232567	-0.694346283194622	0.379480954727692	0.621202554556801
Glyma.13G232633	7.60634351819753	5.54490759920811e-20	7.55679617659151e-18
Glyma.13G232700	0.41360335383239	0.270141392970135	0.500846919191387
Glyma.13G232800	-2.61560653871465	3.79156234115881e-05	0.000316738232502598
Glyma.13G232900	0.162311480518611	0.50026826142315	0.728565505762079
Glyma.13G233000	-1.82108092870958	0.00306510012776229	0.0148813990236887
Glyma.13G233050	-0.355426201658404	0.817957431333784	0.933717551762396
Glyma.13G233150	3.16709537080401	9.98949676309049e-08	1.45737759401732e-06
Glyma.13G233300	-2.16910595058591	0.000402278197822678	0.00255938481652029
Glyma.13G233200	0.244318703556847	0.511600829142273	0.728565505762079
Glyma.13G233400	-2.00194302391779	0.00189387478861647	0.00987036223923803
Glyma.13G233500	-0.31830735660739	0.816056713771025	0.932740575373408
Glyma.13G233600	7.49448061501777	1.3076418647342e-19	1.63276254177328e-17
Glyma.13G233700	5.70043971814109	0.016564952048823	0.0611756379324552
Glyma.13G233900	-1.1853672010572	0.0807353686428062	0.215061779018061
Glyma.13G234000	-1.32684358530148	0.0417643322615448	0.129736443114893
Glyma.13G234100	-1.80640044300136	0.00957796930341739	0.0391048495586615
Glyma.13G234200	0.536019932265873	0.171125829725763	0.36544504655892
Glyma.13G234300	-1.3396507693861	0.0364875926674955	0.11636928366365
Glyma.13G234400	-1.99317873414399	0.0864135918741554	0.223530501920798
Glyma.13G234500	-4.36970572587839	1.0849131492257e-09	2.25147180517818e-08
Glyma.13G234600	0.119498644668018	0.549290962346499	0.755410266670282
Glyma.13G234650	6.98109153744994	0.00616994165381263	0.0268368747559675
Glyma.13G234700	2.38795131914004	3.3614472260924e-05	0.000284961222176287
Glyma.13G234800	-1.55193370033369	0.0330055396106848	0.106805698785917
Glyma.13G234900	-0.771045507269267	0.297039696192465	0.529877544334856
Glyma.13G235000	1.16544548573541	0.0121141101409891	0.047484464873058
Glyma.13G235100	4.1787605998063	4.81388887672926e-10	1.07110824628509e-08
Glyma.13G235200	-1.30661367341069	0.0570663945174625	0.164490901555655
Glyma.13G235300	-0.739981926947815	0.308139406138535	0.543187143851985
Glyma.13G235400	-1.43548976050298	0.0252037322464225	0.0865641210255347
Glyma.13G235451	-0.649775304073968	0.650837282795968	0.829495404272363
Glyma.13G235500	4.33191218345998	6.86805510354083e-06	6.8437122421618e-05
Glyma.13G235600	0.829945959529947	0.0560123100106879	0.161985266855649
Glyma.13G235700	0.541084126923155	0.204196778896084	0.415592057904848
Glyma.13G235800	-1.00458086064961	0.140275328552334	0.322404620372146
Glyma.13G235900	0.0898563150367859	0.602175192872504	0.796580517024056
Glyma.13G236000	-3.41644569367165	0.00237477305717883	0.0120125303189941
Glyma.13G236100	-2.3014760645023	0.000139260350975543	0.00101551010586587
Glyma.13G236200	-2.39788921744843	0.000358799679358961	0.00230706335831774
Glyma.13G236300	-1.9148031960969	0.00605719653866096	0.0265703601179267
Glyma.13G236400	0.153497816823619	0.521134108472756	0.732943927731418
Glyma.13G236500	-2.22317204580335	0.000318664649128129	0.00208124744582264
Glyma.13G236600	0.747704284189654	0.128326856574431	0.301515837883502
Glyma.13G236700	0.952167312430564	0.033870558025769	0.109195443170734
Glyma.13G236800	0.125928601531839	0.550354933767506	0.756454581340056
Glyma.13G236851	-0.151527102335403	1	1
Glyma.13G236900	-0.403836596801068	0.75657793061007	0.897919702780168
Glyma.13G237000	-1.4154673007094	0.0234114773404412	0.0814790134377966
Glyma.13G237100	4.75143607697454	1.13910628209505e-05	0.000108016949333752
Glyma.13G237200	-0.393526577184352	0.710965385051252	0.872094387716811
Glyma.13G237300	-1.03735754007832	0.163323650674169	0.355560829337459
Glyma.13G237400	-1.03084996466126	0.230970781166073	0.453406234658459
Glyma.13G237500	-1.20295091073018	0.0644413495332331	0.180969338772605
Glyma.13G237600	0.848520665878506	0.144378739211875	0.329363308063794
Glyma.13G237700	-0.610053481683987	1	1
Glyma.13G237800	-0.324551891736242	0.813905408810823	0.931424840102726
Glyma.13G237900	-1.25375659224578	0.648093841642229	0.827655995636067
Glyma.13G238000	0.0185260335877747	0.70002294395827	0.864936005966348
Glyma.13G238100	-0.613150434189114	0.440648531452539	0.679268570400026
Glyma.13G238200	-0.854188638322782	0.218356888288983	0.436399925645876
Glyma.13G238300	0.605721060887954	1	1
Glyma.13G238400	-0.172937877710366	0.96384363936829	1
Glyma.13G238500	1.00824063055393	0.0713815291815915	0.195528263738361
Glyma.13G238600	-3.77258950389693	0.0835777126099707	0.218288479776705
Glyma.13G238700	-3.44730077805216	1.5763487569339e-07	2.19789038626645e-06
Glyma.13G238800	-1.20866259128426	0.0616283173894607	0.174633750594376
Glyma.13G238900	-0.813554908761237	0.251068108660738	0.479799731744844
Glyma.13G239000	-0.476059771033589	0.613889000394782	0.804667208718689
Glyma.13G239100	-0.68991595469148	0.358124691910769	0.598002684090522
Glyma.13G239166	0.186323166628926	0.490344293292275	0.725334400690228
Glyma.13G239232	0.186323166628926	0.490344293292275	0.725334400690228
Glyma.13G239300	0.131883148241931	0.542103207419518	0.750815041823699
Glyma.13G239400	-0.347824463928121	0.783965193771049	0.914533994278547
Glyma.13G239500	-0.275427183658316	0.902571780455591	0.979074214703701
Glyma.13G239701	-2.16992500144231	0.0864135918741554	0.223530501920798
Glyma.13G239800	-0.696607856550065	1	1
Glyma.13G240000	0.191785870579207	0.474814939220872	0.711247260716804
Glyma.13G239900	-0.796338852763887	0.292734279945311	0.524238413839003
Glyma.13G240100	-0.538956509994629	0.518892541606955	0.73112444156959
Glyma.13G240200	-0.201622831433213	1	1
Glyma.13G240300	-5.91488338636205	0.516129032258065	0.728565505762079
Glyma.13G240500	0.764331646875584	0.0880543784517866	0.226226724017088
Glyma.13G240600	-0.540848225223261	0.520415562442098	0.732396060092694
Glyma.13G240700	0.603012853305249	0.162149728985238	0.353763240537318
Glyma.13G240800	-1.34996806111631	0.034904756995616	0.111944148547929
Glyma.13G240900	-1.58214905358737	0.0113127973896708	0.0448031679025138
Glyma.13G241000	-1.57269233974187	0.0111483871160808	0.0442264867302029
Glyma.13G241100	1.27230715932618	0.00691276170860765	0.0296381508859074
Glyma.13G241200	0.377701348005871	0.722276917004115	0.877136039202394
Glyma.13G241300	-0.34937879486722	0.774190300681048	0.908775521408144
Glyma.13G241400	-0.697533986965681	0.383298912323597	0.625277157863554
Glyma.13G241500	-0.0823711941532816	0.830042797526985	0.939575791875618
Glyma.13G241600	3.55141372059607	4.19269822289616e-10	9.45599411007473e-09
Glyma.13G241700	2.0455631725319	6.95549648800527e-05	0.000543847557303347
Glyma.13G241800	-0.999530337030711	0.134383226274907	0.312444321306454
Glyma.13G241900	2.44330733370075	3.87248053991534e-05	0.000322894520825883
Glyma.13G242000	-0.572373761724354	0.476999418670191	0.712931356626194
Glyma.13G242100	1.10852445677817	0.501466275659824	0.728565505762079
Glyma.13G242500	-7.08017295229794	3.87282324579003e-19	4.51056782741006e-17
Glyma.13G242700	-1.52707836324985	0.022794877700322	0.079717871075113
Glyma.13G242800	-0.0217573325510674	0.740124437296799	0.888160750041057
Glyma.13G243100	-0.729289297114345	0.312531930406725	0.548112722795194
Glyma.13G243200	-2.55433088206749	0.0041027489808268	0.018985194843886
Glyma.13G243400	-0.835342326570422	0.232295877899804	0.455093046325071
Glyma.13G243600	-0.520749554897046	0.547858198861784	0.754442953824277
Glyma.13G243700	-0.384659424036874	0.732212996812656	0.883397229118807
Glyma.13G243800	3.99483829488422	4.81720142888252e-07	6.08459228800445e-06
Glyma.13G243900	2.71516122384786	0.0268477408799075	0.091163763191451
Glyma.13G244000	3.25779775746765	0.00263501247076149	0.0130671946367328
Glyma.13G244100	1.72078191926198	0.00093651471368249	0.00538987308050998
Glyma.13G244200	1.58195375084882	0.00416351017528571	0.0192186150707813
Glyma.13G244300	0.0534228577726146	0.639615973427384	0.825574656004258
Glyma.13G244400	-0.335323430477831	0.800217226970946	0.924064728913515
Glyma.13G244500	-0.442631402501274	0.653747085371917	0.831242134008706
Glyma.13G244600	-1.27612853651996	0.0518812970296445	0.152776407017269
Glyma.13G244800	2.76720057923118	2.83466134056586e-07	3.75666162421092e-06
Glyma.13G244900	-0.673541278444473	0.375342729259273	0.616709378101108
Glyma.13G245000	1.67558325718727	0.00149956703676513	0.00808200459494071
Glyma.13G245100	5.60789931199831	8.17475630836808e-12	2.54470600097745e-10
Glyma.13G245200	2.57871512610481	0.0134349971504382	0.0515013984754083
Glyma.13G245300	-0.724304960643877	0.317052167585664	0.552859330729345
Glyma.13G245500	-0.759237892941199	0.298079744649355	0.531087833934027
Glyma.13G245600	-7.46094880779899	6.40436908696549e-14	2.86281702556444e-12
Glyma.13G245700	0.334308306311327	0.322851891425869	0.559974266932572
Glyma.13G245900	-0.558101302840757	0.498819013850724	0.728565505762079
Glyma.13G246000	0.506411852299577	0.249868809494224	0.478100575858287
Glyma.13G246302	-1.39670289472078	0.0296295174291646	0.0978189851256341
Glyma.13G246400	-1.54947584321091	0.0167935507094852	0.0618818325170799
Glyma.13G246500	-1.08624650609618	0.137649235996458	0.317880782261252
Glyma.13G246600	-0.756349504356786	0.370079590522555	0.611071504726238
Glyma.13G246700	3.13451721207702	1.17970189528112e-08	2.04078383982049e-07
Glyma.13G246800	-2.9432309040675	2.82862802378882e-06	3.06973783178888e-05
Glyma.13G246900	0.990230018818696	0.0299627988913229	0.0987151439593917
Glyma.13G247100	0.326277620234687	0.341182996549112	0.580998900142546
Glyma.13G247200	2.18176524141729	3.16835064709758e-05	0.000270696563983007
Glyma.13G247300	-1.00649237051066	0.141950023263839	0.325372743609611
Glyma.13G247400	1.0401370495842	0.0238422644390659	0.0827468178545225
Glyma.13G247600	5.74595437739346	0.00385621353363288	0.0180142082125334
Glyma.13G247700	-0.0141717499697012	0.745074702060688	0.891763528349974
Glyma.13G247800	0.0857513401785374	0.598421186107774	0.793689861916803
Glyma.13G247900	-0.246321567691288	1	1
Glyma.13G248000	-2.69690347102751	3.97906340135563e-05	0.000331040597625159
Glyma.13G248100	-0.306768287716357	0.842738595626015	0.946204957252117
Glyma.13G248200	2.01175035079063	0.000175945623592098	0.00124721619413105
Glyma.13G248300	0.277174087292103	0.385031104845004	0.627118798239261
Glyma.13G248400	1.79858471242987	0.00143091682652901	0.00774563006329294
Glyma.13G248500	-2.64620013024302	3.51562430639434e-05	0.000295342834279521
Glyma.13G248600	6.16906728889059	1.2869550989536e-18	1.33735044605676e-16
Glyma.13G248700	-2.70981398790624	0.00141067440200503	0.00765645415784686
Glyma.13G248800	-1.40976255723817	0.0370391938285364	0.117834246909786
Glyma.13G248900	-8.75771052991646	2.62475262175541e-20	3.79705718268895e-18
Glyma.13G249000	-0.285541805243363	0.893929880973734	0.974433271786161
Glyma.13G249100	-0.538514894542605	0.664303737084187	0.839008881739334
Glyma.13G249200	-0.474680445706246	0.750587402585006	0.895173754247549
Glyma.13G249300	-0.401187520517819	0.762893346970916	0.901527890209293
Glyma.13G249400	-1.69456275059491	0.00710297525730114	0.030337291895339
Glyma.13G249500	-9.70448007496718	3.88808913055524e-06	4.08656177345285e-05
Glyma.13G249600	0.0873861694441468	0.599319138039145	0.794068541654924
Glyma.13G249700	0.140099991496015	0.535174503063055	0.745168660338152
Glyma.13G249800	-1.12405627214512	0.0887452247526333	0.227700625167458
Glyma.13G249900	-0.239753581997885	0.932040305593965	0.995463496054186
Glyma.13G250000	2.0397235579151	6.0820434811188e-05	0.000484450152618481
Glyma.13G250100	0.00447347657930785	0.772937156524801	0.907972139747592
Glyma.13G250200	-0.149692932757849	1	1
Glyma.13G250300	0.236298023361666	0.722276917004115	0.877136039202394
Glyma.13G250400	3.84667498490965	2.56663023442383e-11	7.26728730649277e-10
Glyma.13G250500	0.279549492616811	0.387520528769252	0.62993400329155
Glyma.13G250600	0.255621905233586	0.52281458744525	0.734592785358337
Glyma.13G250700	-0.955831385212856	0.169751506429676	0.363221582926281
Glyma.13G250800	2.51784830486262	0.00445929439358535	0.0204194753828784
Glyma.13G250900	-1.46626502761705	0.0206000424807857	0.0731931085711472
Glyma.13G251000	-1.23342160503199	0.0576963613554482	0.165942931987511
Glyma.13G251100	2.05334942459293	0.000248428056426747	0.00168308313888027
Glyma.13G251200	0.564629841108929	0.157792068581857	0.347068014450503
Glyma.13G251300	3.47827454655559	2.3678602031648e-09	4.66075380632627e-08
Glyma.13G251400	-3.07358113238111	0.00976981546851569	0.0397126963042757
Glyma.13G252700	0.0784254457308896	0.609628370231692	0.801898537949463
Glyma.13G252800	-1.35931383841163	0.0385576867563066	0.121518421115639
Glyma.13G252900	-4.77258950389693	0.274193548387097	0.500846919191387
Glyma.13G253000	-0.0755743187698529	0.830365370442825	0.939747896707801
Glyma.13G253100	-0.326481581174197	0.814376175003909	0.931653513816086
Glyma.13G253200	0.721898146077264	0.214057705256468	0.430012284921287
Glyma.13G253300	-5.56894674223544	7.59066366299984e-15	4.00130019339335e-13
Glyma.13G253400	-0.198977251751003	1	1
Glyma.13G253500	-5.76376565350992	0.0100261551874455	0.0402966339717678
Glyma.13G253600	0.740747997367678	0.0814630923376372	0.216510000034766
Glyma.13G253700	-0.0805575205747413	0.832031590259559	0.941048239725658
Glyma.13G253800	-0.657416489586164	0.38398954408696	0.626049194871149
Glyma.13G253900	-0.478247918410195	0.607520356911007	0.80015067929412
Glyma.13G253850	0.407452027594961	0.331599460921313	0.570086823685382
Glyma.13G254000	0.614486477047261	0.157514601623028	0.346696548680436
Glyma.13G254100	0.406534502044732	0.274326750238881	0.500987868710554
Glyma.13G254200	-1.01248112027438	0.134190210969656	0.312119274115595
Glyma.13G254300	-1.56669740420432	0.0113832024794589	0.0450181840249751
Glyma.13G254400	2.84364230991996	1.00689855303919e-06	1.19293326847084e-05
Glyma.13G254500	-0.406861179946375	0.689641973091321	0.857229459962047
Glyma.13G254600	-0.74420586153243	0.313899385133001	0.549182638545217
Glyma.13G254700	1.14543043952156	0.715123586091328	0.872883496856218
Glyma.13G254800	-0.325747782162027	0.819878681951947	0.934546871939268
Glyma.13G254900	-0.981442963204943	0.147769320347657	0.333540550963832
Glyma.13G255001	5.27301849440642	0.274193548387097	0.500846919191387
Glyma.13G255100	0.14643741133199	0.525128613050061	0.736653458675613
Glyma.13G255200	0.0494632046074568	0.646907051264109	0.827655995636067
Glyma.13G255300	-0.813156604554335	0.254694214974195	0.484471749087723
Glyma.13G255400	-0.783827678508017	0.281287457696685	0.509831713420974
Glyma.13G255500	1.23266075679027	0.648093841642229	0.827655995636067
Glyma.13G255600	-0.379591495784508	0.746665905143509	0.892855187679097
Glyma.13G255700	0.34577483684173	1	1
Glyma.13G255800	1.43430952515342	0.0032771849203417	0.0157519831316338
Glyma.13G255900	-0.0487221982772203	0.782966455084666	0.913869745384607
Glyma.13G256000	-0.259189572174657	0.94349793467568	1
Glyma.13G256100	-0.447483977968369	0.64387428398646	0.827655995636067
Glyma.13G256200	-0.960990208278727	0.181829184599774	0.382713255855251
Glyma.13G256300	-0.011959916850608	0.731616883221183	0.883009053024546
Glyma.13G256400	0.424676291546556	0.253575883981318	0.483002198306157
Glyma.13G256500	4.00055648796867	4.85847486585046e-08	7.50185440339832e-07
Glyma.13G256600	1.91044841502171	0.00420940937170155	0.0194024343498073
Glyma.13G256700	-0.492803673065933	0.581852448132089	0.780518072038343
Glyma.13G256800	-1.80786271659345	0.0033131967847152	0.0159030982417447
Glyma.13G256900	2.85573834732499	8.39647218239035e-06	8.21832062677975e-05
Glyma.13G257000	4.93150006295252	1.77430433814859e-08	2.95393587409981e-07
Glyma.13G257051	-0.636779377091713	0.548553836941893	0.754605479770413
Glyma.13G257100	-2.25604605993272	0.000528463343123355	0.00324846533291489
Glyma.13G257200	-1.30824263999882	0.0451797570272151	0.137911794514719
Glyma.13G257400	7.22239242133645	0.002445403704255	0.012224557256084
Glyma.13G257500	-10.0493948004168	3.25130700781337e-10	7.50705963617074e-09
Glyma.13G257600	-9.7015952608868	1.5562625341418e-08	2.61823453288191e-07
Glyma.13G257700	-5.26052755022322	0.516129032258065	0.728565505762079
Glyma.13G257800	-4.8934073662449	3.30487576097194e-05	0.000280911297568372
Glyma.13G258000	-6	0.274193548387097	0.500846919191387
Glyma.13G258100	-0.221746197343162	1	1
Glyma.13G258200	-3.16748492468154	0.0447320769901414	0.136797466890355
Glyma.13G258300	-0.380485660296024	0.732407560563262	0.883451549957236
Glyma.13G258400	-0.107222467900211	0.877111230867437	0.965113824763207
Glyma.13G258500	-1.13803711186493	0.0792826311159677	0.211987851029721
Glyma.13G258700	0.429097365834207	0.249286115387436	0.477454435078705
Glyma.13G258800	0.496093118168118	0.226451590121777	0.4471307889407
Glyma.13G258850	0.383491515726288	0.288756151969931	0.519527239732335
Glyma.13G258901	0.271865440186534	0.398376527931542	0.641215223068842
Glyma.13G259100	0.327958059864869	0.328114239859673	0.566352154428478
Glyma.13G259150	3.66071631396904	0.000151603606508617	0.00108864784169345
Glyma.13G259200	4.34500125932928	2.89794627332425e-13	1.162846466462e-11
Glyma.13G259300	-0.957545879219512	0.160681085663425	0.351145298404184
Glyma.13G259400	-7.77163299982364	6.12871979503092e-22	1.20687182183999e-19
Glyma.13G259500	-3.62449086490779	0.000594042427163337	0.00361578030182847
Glyma.13G259600	-0.215658072829774	1	1
Glyma.13G259700	0.142852632728048	0.525920772711823	0.737356254985358
Glyma.13G259800	1.16787717279345	0.026322570429685	0.0897654272793218
Glyma.13G259900	-0.999699448967861	0.141973238201681	0.325403564623563
Glyma.13G259950	-1.04948110723577	0.272305332694544	0.500846919191387
Glyma.13G260000	-2.0386599232715	0.00112021388234655	0.00625933509434664
Glyma.13G260100	-0.207898383458077	1	1
Glyma.13G260200	-1.08662235474775	0.191300544912995	0.396716146991301
Glyma.13G260401	-2.98235984086427	0.00237333030029694	0.0120125303189941
Glyma.13G260500	-2.01075840213626	0.00190467057479073	0.00991622168224089
Glyma.13G260600	-3.20403073376995	3.17394953405531e-07	4.16432985388337e-06
Glyma.13G260700	2.53088397573353	0.0001006860265984	0.000756685621213025
Glyma.13G260900	-0.396334060600436	1	1
Glyma.13G261000	1.56637810151228	0.00151752370976768	0.00817188620049692
Glyma.13G261200	-2.01447659666124	0.000926959334860433	0.00533969191077271
Glyma.13G261100	-0.396856270978632	0.716441297914936	0.873704609414692
Glyma.13G261400	-0.539943924461428	0.520295016229767	0.732272520401966
Glyma.13G261500	-0.615940619492549	0.43027346287704	0.669807307414395
Glyma.13G261700	-0.720264093923838	0.327242442400693	0.565139252733479
Glyma.13G261800	0.0443941193584531	1	1
Glyma.13G261900	-0.195882028793561	1	1
Glyma.13G262000	-1.67316447632139	0.00682207309498786	0.0293563235867397
Glyma.13G262100	-1.46290727192256	0.0244340340098699	0.0843678166441521
Glyma.13G262200	-0.849553963468675	0.223777876455953	0.443242416494928
Glyma.13G262400	1.6220927313069	0.00136505049455079	0.00745042947731652
Glyma.13G262500	0.302355937384237	0.351277402902994	0.591052076291907
Glyma.13G262533	-0.426581837505389	0.698784464628197	0.864077188043509
Glyma.13G262566	-2.56936564567014	0.262672811059908	0.493910626643206
Glyma.13G262600	-1.72935241005633	0.501466275659824	0.728565505762079
Glyma.13G262650	0.503324031696799	1	1
Glyma.13G262700	-0.370508275332424	0.870407587334724	0.961153159087508
Glyma.13G262800	-3.93859945533586	0.274193548387097	0.500846919191387
Glyma.13G263100	0.275146220936724	0.559652573457334	0.763598977050127
Glyma.13G263200	1.3356854708587	0.0051859772377342	0.0232725999903581
Glyma.13G263300	-1.21927854486953	0.0604027492822089	0.172230866598458
Glyma.13G263400	-0.274104655602585	0.885388224397458	0.969947530114468
Glyma.13G263600	-1.04833923897914	0.114317634548105	0.276394955018355
Glyma.13G263800	-0.552573454438392	0.517211830501294	0.729564090730146
Glyma.13G263900	-4.96962635095648	0.516129032258065	0.728565505762079
Glyma.13G264100	-0.140122996273989	0.914875821699493	0.985846349246415
Glyma.13G264200	-0.594611383143887	0.463299761176078	0.701556999469237
Glyma.13G264300	-1.17682079148203	0.0841646500869982	0.219142825229433
Glyma.13G264400	-0.153391798015585	0.939314546453727	0.999851173918593
Glyma.13G264500	0.940492864004122	0.0346474192389207	0.111334504162101
Glyma.13G264600	-0.364604059162283	0.753707798339519	0.897362958944595
Glyma.13G264800	0.609167427245362	0.144355513693787	0.329327131653872
Glyma.13G264766	-0.968138344779945	0.223899133322198	0.443404003129345
Glyma.13G264900	-1.00786726260233	0.13700803880121	0.316882927637651
Glyma.13G265000	-1.74190302714407	0.00525658198394739	0.0235398188002837
Glyma.13G265200	-1.14064579157181	0.0794634446639498	0.212369690297933
Glyma.13G265100	-2.02366245825306	0.00120169802368289	0.00666713458565832
Glyma.13G265400	-0.833910564671835	0.284789529270871	0.514384190359616
Glyma.13G265500	0.104530583471307	0.648492667635626	0.827827303728029
Glyma.13G265600	-0.9898960414559	0.197129890523635	0.405238134573328
Glyma.13G265700	-0.501336407395548	0.572028372902457	0.772514812601592
Glyma.13G265800	0.388218598122314	0.286549153217572	0.51640192964942
Glyma.13G265900	-1.18705996491481	0.0696292835289044	0.191928137326605
Glyma.13G266000	1.02406370489047	0.0482655175970232	0.143997657485452
Glyma.13G266100	0.483599175416137	0.205784437463376	0.417803067586427
Glyma.13G266300	1.4270568230704	0.00297884537601755	0.0145257300265474
Glyma.13G266350	2.46170417627322	0.262672811059908	0.493910626643206
Glyma.13G266400	-0.164726081583696	0.953371642082389	1
Glyma.13G266500	1.37069964618045	0.0050582498636357	0.0227611060151379
Glyma.13G266600	-0.684951152300765	0.366721349928403	0.607283149989487
Glyma.13G266700	-1.1129257720463	0.0930406682014699	0.236746317142498
Glyma.13G266800	-8.20130712692731	7.03226268750527e-06	6.97314051451139e-05
Glyma.13G266900	-2.86180270607998	0.0189376612445794	0.0683293563075264
Glyma.13G267000	-5.26052755022322	0.516129032258065	0.728565505762079
Glyma.13G267100	0.89526681019874	0.0489146491832381	0.145516686619188
Glyma.13G267300	-5.54432051622381	0.274193548387097	0.500846919191387
Glyma.13G267600	-4.77258950389693	0.274193548387097	0.500846919191387
Glyma.13G267851	0.379429660720444	0.278356854020145	0.506114693168783
Glyma.13G268000	-1.06035757338664	0.10885017380976	0.266609836066962
Glyma.13G268100	-1.67488818009825	0.00847780309349384	0.0352855005663192
Glyma.13G268200	-2.43363848238438	0.00493080523674575	0.0222728299199446
Glyma.13G268300	-1.18806331207867	0.0886653451692547	0.227547915628135
Glyma.13G268402	-0.06362751259915	0.801550443760101	0.924862713572708
Glyma.13G268500	1.00469412895307	0.0268787626961367	0.091258360267356
