	GSM1172844	GSM1172845	GSM1172846	GSM1172847	GSM1172848	GSM1172849	GSM1172850	GSM1172851	GSM1172853	GSM1172854	GSM1172855	GSM1172856	GSM1172858	GSM1172859	GSM1172860	GSM1172861	GSM1172863	GSM1172864	GSM1172865	GSM1172867	GSM1172868	GSM1172869	GSM1172870	GSM1172871	GSM1172872	GSM1172873	GSM1172874	GSM1172875	GSM1172876	GSM1172877	GSM1172878	GSM1172879	GSM1172881	GSM1172882	GSM1172883	GSM1172884	GSM1172885	GSM1172886	GSM1172888	GSM1172889	GSM1172890	GSM1172893	GSM1172895	GSM1172896	GSM1172897	GSM1172901	GSM1172902	GSM1172903	GSM1172904	GSM1172905	GSM1172906	GSM1172907	GSM1172908	GSM1172909	GSM1172910	GSM1384316
ENSG00000057935	52.63744676	53.87907519	23.74455261	21.71022954	31.00184167	32.52692984	104.3414146	71.61996232	103.5256376	83.82165972	41.48594541	92.30125022	71.50245614	61.35803066	53.91397438	33.00342351	28.93470165	114.8778931	78.77210125	88.32499141	94.88121075	48.11594559	50.21940437	43.84677509	76.54341078	43.66575905	39.03549303	34.55829493	86.25069476	18.8964959	20.50096301	47.4869264	39.84957826	35.84545341	36.17015079	24.85315318	102.311496	117.485941	68.21596737	46.34836681	42.49565146	41.23563327	104.3090004	31.38190519	35.84492818	19.56194203	18.83554476	80.53873187	51.73708495	63.26018491	131.7534276	138.6148199	77.19280786	37.320052	140.9186041	31.78599819
ENSG00000058056	24.14873484	15.29629561	127.172125	109.3793941	135.5056271	136.2702351	64.23697621	82.28698926	95.05660845	81.60588944	104.2978422	63.6172859	47.55413654	92.74272674	48.78851481	29.2805361	112.5652529	46.51166173	164.9611362	59.93734961	89.47363408	186.7072444	135.1796316	100.2234218	108.0342952	34.4018088	132.8421226	148.9386688	33.58813743	59.09626826	71.09071246	99.24109851	64.40940994	41.67691729	55.31209068	81.39773667	92.10571169	62.25986076	41.09003933	116.6515959	82.9074801	36.88602842	96.94021083	52.4893989	41.71291792	11.86940043	38.07480915	56.3518499	152.727181	154.8674254	36.47340178	55.82706868	48.83053769	48.58072352	67.54909126	113.7872482
ENSG00000058063	21.03603146	32.65957142	24.16281831	43.84505411	47.22720846	33.53822735	89.81028412	10.44179935	104.4609053	11.34549542	42.50719408	3.77541185	16.48119012	15.44541952	8.282617187	27.43576719	55.85972686	71.48159394	35.31147554	96.58711111	47.72621353	91.16732886	79.49880928	82.4962635	5.039171757	0.441953008	98.72150328	96.72760199	117.3494658	25.43818542	6.931849834	12.8977315	55.93576919	60.56983431	41.4351362	31.18300602	32.85045164	0.869386915	9.134635668	35.46895197	10.95049732	29.05208774	11.5472701	7.089714934	23.19531648	40.15597593	20.89686386	122.9623125	20.15344702	17.13381913	25.32348954	0.290212985	31.59347344	51.88520807	25.88754454	4.052938601
ENSG00000058085	1729.180251	925.0511216	3085.643853	2078.714644	2361.858205	2690.012008	221.9166139	1.545339511	6.223857048	35.84373751	1.378929142	0	35.07433291	9.010848687	8.528596081	960.4819814	14.26265892	3.799283468	2.700407472	4.347584429	113.5598597	1262.92404	1164.092521	3.533307173	5.032821488	35.94657186	548.1262785	28.47046549	393.7948958	30.20090093	858.7562168	22.0590548	1535.725587	4124.96432	10242.31811	2651.268622	4.796080443	4.662032392	151.4065083	107.0635331	16.79219509	417.8067579	0	1.872734262	333.7018032	93.14112368	2129.430994	0.621681092	53.58944939	18.01457656	39.78487973	54.85391131	10.93243738	47.50841438	3.768622756	12.42133175
ENSG00000058091	37.79653142	21.83200511	31.74631693	59.93956834	68.1990218	56.27696234	53.48726532	0.094716906	53.36285648	24.52685334	0	47.3625459	6.336448291	0.158156004	4.41941334	47.49011959	195.1966309	5.1054702	3.689219504	10.73282862	5.457166126	18.47069653	37.28358533	11.10458458	36.46970542	1.191414378	62.46953533	48.1993815	28.71666815	51.69346393	2.12281702	0.034965367	61.89973325	63.25165775	58.51096848	18.66907292	1.129158975	38.00400192	3.866330765	47.93985172	3.121839317	20.45321023	0.652097885	6.756621941	75.00824173	15.16773361	25.48334537	79.11459857	5.29591492	5.747247242	5.046848568	0	14.53316266	5.1339973	4.784925515	2.956042478
ENSG00000058262	1174.674432	975.0419832	1266.241502	1156.497775	1036.811338	1232.807769	835.432679	1104.786347	919.1681628	979.2000028	1221.188092	968.3323399	1539.019696	1572.796771	1182.97448	880.5904387	1633.045967	940.885728	799.9305513	1087.671674	1414.856044	1691.314245	1369.841697	1102.061196	946.3005778	598.108396	807.7762334	1655.31815	1136.122652	2128.996047	1395.271671	1774.950049	645.1935328	1109.03718	1442.646953	1563.425766	936.6005841	686.0081856	1214.673568	1129.857854	1245.011072	996.5243728	1205.867114	944.0777533	443.2918856	2915.916606	1325.571811	1709.650114	1404.549244	1351.098759	1166.853844	1047.769268	1623.991035	781.1167833	1380.438795	1013.19674
ENSG00000058272	58.77347093	69.62417863	40.20035037	78.35407733	79.38954248	63.75255495	129.0150315	36.74341347	201.1310436	173.6627605	135.8911814	158.7870353	67.92225074	67.90014387	66.53529057	80.02793254	162.2584428	110.3938871	152.8247784	66.25731439	62.38904996	105.3782678	65.05014724	108.8297028	42.11892672	20.39037519	136.6943257	191.4280001	68.58951295	81.10449857	19.9716612	67.00072547	76.0799219	86.50671283	60.43212877	50.90911356	150.3479936	133.714255	41.63321009	191.9907099	79.92114441	78.76060724	74.47173853	44.02171743	43.75047593	33.49626568	78.55201039	82.66635897	86.46581718	108.0860632	34.72933906	40.81983723	70.94377225	117.9990963	67.40481224	74.99295749
ENSG00000058335	1.221130557	0	2.461169165	11.26016802	2.687191959	1.089591966	0.773029829	3.990474828	5.217030794	36.86709369	0.220345907	16.56765415	7.802932027	109.2996753	59.6827716	8.50295024	0.085784577	41.60838465	1.626865929	0	21.32603348	1.269472979	15.63086711	19.68217574	0.220604217	0.075421408	17.43391109	0.072939455	7.174757444	0.255922394	1.496914042	1.712341077	34.09932853	0.039252857	2.591864318	0.406025071	0	0.117158468	30.63268552	11.99477344	21.65292167	1.390345214	3.852416955	33.99495627	8.031276566	28.81791886	6.357173545	0.622056394	2.634615729	0.26457141	5.097873963	112.2015282	21.96105022	0.214066816	0.605092745	0.137376554
ENSG00000058404	0.498905513	2.101106139	1.421287417	1.26793873	1.342359402	0.74022025	3.155385929	1.118404442	30.98799635	105.125201	0.205053969	5.054731138	2.280495466	27.60986514	178.7435372	1.462819525	0.283115961	2.281884101	118.1773834	0.037727516	15.82598542	0.741675264	6.529440971	1.633376433	0.745993578	2.747439412	1.421444332	0.897272219	0.149940326	0.61959683	0.262719614	26.69998759	2.223891213	7.578626519	0.298708734	1.327978572	15.13047063	123.2509696	9.305850165	0.275281305	8.607353497	0.358878234	1.044212149	0.458744277	1.111301045	11.91982801	0.730166712	0.092255163	4.964025026	3.40826118	126.7415776	1.21276465	29.15484582	0.094985943	28.74208266	0.301586898
ENSG00000058453	26.45597808	165.8770297	8.563798745	13.23629925	9.377894342	5.680235892	9.40116697	17.76250795	5.225195707	15.78520578	7.054363072	18.24899077	13.51338776	12.03543611	22.94144675	14.75289553	9.459261881	9.088721416	46.53201923	14.65149865	19.15180243	22.94752782	8.673525455	4.914848913	17.3487573	19.37350588	7.728626162	4.85848764	11.35770855	26.12267992	12.00362823	28.2682883	38.23246885	10.79344167	11.28387868	23.0243322	14.60350073	52.41365403	25.39846807	7.587962618	30.93192008	12.44683203	7.192012199	38.06098707	74.85930014	26.50034193	38.24423218	16.69538338	38.36563058	34.96738903	24.1918568	11.86147501	10.36430328	11.26367023	10.03532373	44.35094351
ENSG00000058600	203.4944517	136.8084654	460.3138218	392.7687067	291.3701927	340.5557345	155.1039555	477.5038865	170.1246374	237.1740079	203.355792	294.6988998	385.7336217	558.8904851	405.9679163	91.6401818	183.5811275	282.0720438	331.6226996	218.7688105	160.1741767	230.7777256	297.7361792	127.9455801	186.5716128	418.3828993	252.2900877	262.0865113	187.7453406	174.4970494	378.4868449	459.0691452	151.3538171	249.5527448	156.3859961	313.4955411	195.5299598	188.5227895	318.5134169	186.1358761	562.3811195	192.3271756	212.2858734	637.9754064	232.51808	270.8094807	380.189248	263.1395042	175.0816435	274.5433251	376.6808613	316.3370928	309.5830132	193.0293931	314.39869	344.5371064
ENSG00000058668	128.1539864	191.1529823	71.38598688	66.35076831	102.1779133	103.7745299	12.24862482	94.87568649	43.26131191	98.80051817	163.0706381	95.07853609	25.94363341	58.25324732	32.05497476	106.5548298	248.7896697	11.6589548	49.62979809	130.8450705	223.9958271	48.88337457	171.0674487	54.93900944	12.14649867	14.0890528	110.55913	66.05583933	168.9538631	188.4567828	332.5644728	25.93630065	41.74778853	58.04555192	348.1438777	80.21869873	31.39893634	93.1352937	37.39922797	40.16441602	46.72363022	49.0466893	25.57592238	47.69133937	68.0507702	13.12329093	67.39579845	45.26395764	38.0559239	17.37944448	40.79686865	77.11962264	107.5845953	105.3313414	46.33204324	99.86740525
ENSG00000058673	176.0175846	246.2292358	160.3713553	141.4680566	235.9823109	254.228675	688.2519751	125.3530697	627.3736844	411.0689675	231.2955431	249.7342177	134.565003	100.0741416	111.3219782	225.576562	285.3888133	235.0138034	158.3996719	485.1797415	191.9939872	237.7178921	181.7538586	193.2418664	251.1163452	123.1767623	255.2685128	261.5219433	389.7839313	90.18413822	116.8573804	153.4488246	276.0005991	321.8611437	141.764361	159.410292	328.9902661	279.6467398	152.6443042	344.3157498	173.8288764	139.8125599	209.0212396	167.9744146	142.7012697	185.4269654	172.0572376	276.7473723	213.5410131	137.8109979	283.8018718	153.8383977	340.5417992	620.6868767	258.1258356	355.7820384
ENSG00000058729	87.59717975	46.10541237	12.16819821	24.19676345	26.40161422	23.73296813	85.8850688	20.62564691	68.86932191	94.00164647	151.7135368	151.2273863	35.64993391	46.60201837	21.53627602	56.65754257	116.3669363	96.55608443	57.53005694	90.3924715	33.02218431	85.14102013	36.45539507	61.71837465	30.69323736	33.53184459	112.1223262	94.17469084	73.90356367	86.98816898	11.69256723	24.8486407	49.41926574	76.21600559	43.47260291	37.00349399	121.2102293	85.01368129	21.0192322	160.9833893	22.61446765	79.21412838	77.14525076	41.97370117	24.96820415	36.44028337	30.30258172	96.04022455	66.67885601	79.38693669	35.57620026	21.96928886	61.54313	62.77472705	70.55102982	24.20909973
ENSG00000058799	89.16572789	123.1667287	63.90687659	63.5552137	69.11046766	72.72543256	185.6790768	70.62234272	205.6695661	100.0426624	56.08136359	132.9841022	221.0632442	15.71364962	56.40562516	80.39750888	97.08262846	213.8184078	123.6750356	181.8717365	52.30411218	62.43194519	46.86973856	112.9111612	810.8272479	99.7542034	74.06530896	49.4819482	192.3742754	53.757425	61.01136249	77.48172697	69.47166601	102.1161364	142.0582851	68.19541653	138.0233691	99.40315955	74.92434745	111.9420545	129.1473578	52.11553049	272.6985937	55.07992882	59.6728251	176.1830361	42.17619333	156.0838874	239.8246875	72.9680426	114.8760163	92.24429964	139.235597	516.1963923	159.4102297	106.3430611
ENSG00000058804	250.3360704	99.64296018	83.50876269	122.3955547	137.8797362	133.9079232	263.3606527	70.38311371	72.76295967	104.6582695	200.7565167	111.7736842	132.6214113	45.1554812	16.84902777	171.2905131	148.1916616	82.17731516	95.72616716	159.1952453	131.9040329	219.995003	150.1389017	337.7783899	109.5710285	49.13016166	263.8906801	179.9112425	215.4896654	175.698353	39.76027775	36.87821727	197.8471691	260.6745218	84.59349779	115.0178435	104.4397863	150.2005924	101.3841957	479.2808647	56.91878014	67.43069	299.9784113	29.82066232	103.5945801	37.57941211	118.4390906	197.3199556	250.0049348	171.8048688	56.32826327	63.67950604	104.6082202	130.6261671	123.0710578	78.59899034
ENSG00000058866	2.993761203	0.364421096	22.43235096	10.95398235	7.302563725	10.45306201	0	0	0	0.264355343	0	0	0	0	0	0	1.720959081	0.070927608	0.184041967	0	0	36.19405212	4.843921539	0.03088301	0	0	0.135394933	6.348900165	0	4.061337609	2.839036196	0.751091935	0	1.683738649	6.819407461	1.033702582	0.066285037	0	0.053683294	10.19241648	5.756366064	0.094401476	0.472182607	0.122825673	0.270110255	0	1.933999414	0	0	0	0.022216857	0	0	0	0	0
ENSG00000059122	68.68273279	150.9471153	100.1143826	73.18784523	71.59586572	67.58278429	39.16097152	86.22244064	17.03936931	53.06459891	45.19474317	68.28955045	85.4204698	110.921367	121.6471331	31.63876653	55.50336802	94.41905414	67.22415889	74.97027905	87.91300994	80.6738652	81.58385651	34.4792919	44.21843737	93.83476972	39.08596723	27.85716234	99.26956359	72.13191613	53.4389341	163.7384357	46.70982296	64.41420533	104.4233702	71.03020859	61.74848952	63.00284671	58.57053995	30.61721508	175.6657166	67.42472225	74.48894191	311.7520993	114.2472703	66.44253482	80.95345059	89.60708312	83.85316646	78.63824091	116.4071152	85.01080288	78.57789754	40.31872027	68.31051066	130.7263488
ENSG00000059145	35.96639354	22.74761284	138.2297407	126.116488	106.9553947	108.6483289	72.69329608	65.6668564	12.93313233	60.5619923	25.1124952	36.15420867	40.45840197	74.40354708	50.7220903	26.86319756	40.21910853	33.89550465	50.95445709	34.93240242	46.14484394	30.68171579	32.13231444	16.00515656	20.37129288	54.36025396	33.50631265	24.44045112	32.74035977	45.72400216	51.31607256	113.0751171	25.61122425	18.88461338	31.05637306	25.80803942	34.8682968	33.48873918	46.86447037	46.04840958	107.2190031	38.50603675	42.62955987	56.61176569	68.59567963	43.02367508	35.66931281	35.59030597	59.97526054	84.15085833	38.29336061	90.66920763	93.65527483	49.46984893	48.22685406	68.11063885
ENSG00000059377	10.52289406	4.091545351	1.812039814	2.746888439	0.440751699	1.148996635	1.455853439	0.30970501	7.342391583	3.849094746	3.854601818	0.088969378	1.217328131	0.196445261	1.766772529	3.23795937	14.31344764	1.877032774	0.480911055	2.606190274	0.911791271	1.979309027	0.688030254	1.961711828	5.029899046	0.347272277	0.271584246	5.460192407	3.143732808	5.587631041	0.611510923	3.808513129	2.948206797	3.654454977	11.7511679	13.70400522	0.968617804	5.087048671	9.742782986	15.52261119	2.573121501	2.491646345	0.462839713	11.76737582	1.071760136	3.395102237	4.144073822	4.334299444	2.181797278	0.617010099	7.376209386	1.95746447	4.415885005	95.90151443	0.898000673	0
ENSG00000059378	43.17764011	39.10090064	38.3282681	22.48319643	22.96711225	27.80335325	29.17058287	86.06017482	60.33905707	172.503163	34.25371847	33.27047405	203.2516051	77.35870767	57.4705819	37.03291865	24.6608482	112.0508119	47.09586725	319.0274614	63.74782214	48.07934164	74.1377471	81.19819369	130.4122956	65.46511788	31.34085572	71.04011086	467.0116544	72.40729483	245.5416527	91.94196127	119.3692582	71.78073272	159.068848	93.8161429	22.89251165	55.3708087	56.59365959	71.7371218	45.06419341	89.49503399	34.68787876	16.2410341	50.14009073	160.3294527	128.1503034	33.61794437	53.56518899	97.048368	42.01779518	27.03376926	38.64042736	37.2176932	26.96770754	16.47765349
ENSG00000059573	312.1338146	168.1006527	345.5249768	246.2303858	260.4858623	300.5376885	357.9406994	167.1180879	437.8750127	261.0130301	689.713718	370.9810591	450.0915854	665.8123964	450.2314895	276.5274942	290.8225424	311.1688373	367.1209732	256.7750473	310.6990063	640.535297	191.1793364	292.1255334	292.79879	326.8161942	538.8517204	210.4778709	278.69886	127.886976	511.2268243	418.4187985	265.4564555	384.9418845	199.0181211	537.9601282	418.6630192	462.7055016	351.489001	436.2467305	423.9627255	465.9315874	107.5998898	384.3529715	195.7435978	279.7627541	145.2983561	319.2598591	444.2057922	481.8452404	463.0588085	348.5651989	432.9308968	419.7398609	282.4225285	338.8681427
ENSG00000059588	35.69038818	53.94389657	55.95423981	62.68948199	78.7343579	75.18340364	84.66016918	29.44964775	19.77806069	91.47838752	95.92791908	47.15094853	17.55929106	19.86227773	11.27255511	69.66294745	115.6932699	58.23453472	42.83123634	205.2397059	40.66255318	49.6277614	63.26626974	86.61258409	27.74216962	40.15884619	83.54160847	64.61099308	130.5726971	23.33783147	11.52211016	13.16809684	83.6238199	169.0945751	45.27200465	66.70109938	44.98205132	54.27105044	63.48106556	20.50908887	39.62532557	85.69563442	51.39423822	13.86753764	112.9573262	32.02599797	27.54976239	47.00351801	48.97443768	35.35854711	37.10707011	19.92282148	37.72593466	113.9889161	21.72116862	38.43759999
ENSG00000059691	189.5120148	180.5439218	140.2539843	156.2644856	160.0720242	181.4012923	86.53770037	111.655979	80.63500358	78.84891896	73.90139874	125.1975449	86.01755459	121.9681563	233.5006375	52.24562984	70.81849575	137.1522531	70.04004121	110.9430058	54.76907766	98.26304481	170.8531668	170.5803221	94.34851844	68.05940778	33.77935723	97.13418562	69.89922664	55.17428267	294.5308163	111.2398101	74.57004536	130.0657512	126.2351849	121.8727837	59.62507751	49.82533961	83.75119053	92.4142582	141.8327109	60.63191282	87.95940834	102.8132322	111.2810887	108.0835262	123.1066554	169.6288487	178.5292761	139.2151287	77.95199927	187.5312323	115.9443828	55.20990764	141.9368577	171.1316691
ENSG00000059728	17.34537094	43.76389573	47.7540691	51.0176841	59.98965465	51.90209639	12.58742718	13.64127055	28.64916055	26.4335444	8.821734421	16.61630771	21.30044114	15.32640708	15.90807647	29.35100587	12.11923351	27.40039529	19.85626319	62.57968969	23.5499149	41.23243702	50.46982178	23.78529721	19.43476448	20.29307102	17.36215189	9.23449875	40.60233626	16.80845542	11.46551646	14.44496036	17.40132955	37.64085002	60.62337769	34.10457321	32.9850617	42.57285104	41.44386865	28.69347699	16.4851464	31.19983967	22.2099309	4.332112594	32.56330509	9.467013902	23.15639377	41.31890875	9.048999824	10.50771719	11.02906232	10.76800386	39.53454974	15.0957399	5.512928826	23.73821261
ENSG00000059758	22.72015883	27.58816805	8.037956252	17.96677486	13.63595248	14.24489985	58.18789404	6.760708264	50.00986349	62.25969544	31.21374438	54.45405636	5.827481783	8.425834398	3.715617852	11.02711928	39.77285875	71.36423645	47.72892357	31.12499042	15.05048516	34.33710073	18.53816684	32.76917847	18.13710622	9.27284624	27.72752507	45.42071716	38.23718967	16.63205368	1.81392329	8.503349882	35.8267123	38.82061873	50.18036232	15.43711905	40.77733218	55.23691059	4.95842966	79.83180672	21.39581674	11.42601015	54.3342448	14.76662809	9.73423652	14.85348098	13.04529248	77.77705408	22.57694149	25.21892186	12.16716137	16.66461116	28.19076771	36.70172312	25.79935892	14.9149369
ENSG00000059769	124.4414434	66.66726734	71.7503845	96.81955601	92.58327138	81.43908216	93.12562334	26.4697327	42.90738769	61.76104479	193.3813267	59.30137018	59.65072433	53.38237517	82.52136524	75.99947438	110.0059275	118.8972809	74.14669213	107.6865885	54.62444982	64.70561667	69.99945038	179.721909	34.1918951	29.14452584	210.2741919	188.999128	104.4129038	48.80713308	71.15095092	51.21409149	108.6978827	98.47432107	100.8386259	76.55749222	44.3768225	83.40823849	48.70197411	156.5355702	28.26170042	24.95673512	36.6723546	52.34025766	48.89073714	14.8557175	73.3969866	50.37438298	142.4068413	133.2958619	62.55678036	5.763361665	65.01672904	52.72456783	51.62029187	3.677825183
ENSG00000059804	1.209651192	5.807121502	26.87790772	30.61190073	33.44564443	27.5486776	0.616126561	0.043577652	0	0.293003514	85.86318354	0.098205829	0.1036955	75.84342681	0.054613365	6.03064688	33.01166972	0.471165833	0.269889941	0.175799277	0.071553994	9.029400954	0.229366767	0.045589579	0	0	96.46259406	0.190274337	0.350492142	12.60489063	16.09013656	0.239448446	0.126903686	0.966375563	13.41836612	4.264646231	0.146775215	0.050602678	1.384797834	54.08586883	0.136589554	0.139355703	1.028637408	14.1951011	3.572897497	0	0	0.263727129	0	0.068563657	0.032796582	0.067730216	10.79289895	0.113642321	0.07127715	0.708509168
ENSG00000059915	1.415281378	1.275017051	2.3544308	4.394690906	4.075550538	3.029212818	1.684680411	1.567178637	0.049236003	6.043347019	0.881072112	0.69377415	1.488293668	3.829391281	1.563465449	1.276865078	0.257262772	0.964857705	4.573813535	1.170308376	2.136560219	0.57875199	1.201412122	1.137335502	1.782718428	7.585291901	0.322280354	2.240719324	0.730074966	1.282209356	0.126466486	12.56679526	0.997073126	0.416965828	0	0.940588052	7.300634713	35.00567266	1.013478295	0.04033099	9.873851414	0.706173051	1.06897622	6.285836402	3.203279973	3.973751785	0	2.481455054	3.316043081	3.028411149	7.394397474	2.864648081	4.792450709	0.411832036	0.979382839	27.44463941
ENSG00000060069	84.32611558	66.2403947	122.5647303	145.8484025	110.7688361	116.68607	64.43189957	85.04364668	70.19910262	100.8869801	45.76261695	77.06454868	89.23618967	72.41398401	93.5491551	192.8883057	18.92266769	37.13660739	52.33311146	61.21373569	285.5627633	55.97337039	28.27224151	26.37282083	62.49641623	141.1038183	42.00171401	95.19999821	44.74143695	102.0972236	65.37248576	119.7735049	69.58889251	64.04084108	70.15938298	132.5731531	42.78185437	79.21896735	108.2759994	45.08579628	128.1154298	206.9143953	56.03384471	114.5365745	152.2782744	60.73578219	66.13880803	31.66387636	20.49399173	61.39043549	119.0140472	113.1464699	98.88056928	37.7727048	147.0639943	123.2799583
ENSG00000060138	1629.91438	1805.621745	1580.678556	1895.527362	1533.474923	1644.536796	268.0336226	784.5877262	336.5651032	449.9405614	442.5031077	95.53593766	549.3264815	720.3902982	474.69555	1534.663165	1116.741904	204.0935535	177.6089161	1096.449778	768.0701917	1413.591739	1945.803201	583.293073	264.6874619	915.0778621	1856.036988	1056.311818	1289.521675	381.5911686	1002.36163	511.7695323	1273.030716	1561.242628	931.4928623	1955.056818	349.1432178	351.6638652	870.2906892	879.1938686	329.13871	1040.027952	390.0372699	1077.74197	1422.069818	1203.713233	1249.75998	1377.422901	226.0819082	315.1020216	407.8266355	689.776145	1127.495778	357.2336076	923.3493661	3.817158708
ENSG00000060140	14.20531684	2.814161208	44.39280975	60.81083495	29.6684705	41.13119275	30.48521005	9.695555128	17.79317117	15.44659925	0	6.706984503	6.401687214	4.894393517	1.089989382	20.04052535	2.057521393	11.55872762	32.48099958	6.262907486	1.96076185	28.59929924	14.5587848	16.97265668	7.703898403	0.82671252	28.40480428	6.77143493	81.91986444	0.953492832	23.40403075	5.686447679	11.771376	5.877256942	12.97595346	1.91936436	5.84285179	50.50231543	4.911799508	20.3093485	37.14514946	25.99291506	9.26407968	5.037723088	6.779434595	12.49816659	4.953738485	9.724419845	7.206609515	8.219103012	2.001523665	16.36087029	19.79302473	28.50585944	13.06638495	0.508458043
ENSG00000060237	262.8812654	358.1985866	185.7602663	231.2892804	174.2276577	203.554097	831.2578356	199.2289182	167.3304708	505.5749713	111.7804975	125.2512802	98.06912225	92.95950397	90.12517081	162.1576688	274.33139	199.2053537	597.2364256	264.4755559	242.4718814	116.2383051	418.495039	201.7188771	191.8882958	153.9378907	614.7633058	262.7729923	147.5617446	130.7752183	180.7948285	132.6041007	78.90451402	176.4398197	139.6357871	150.7507936	129.9953399	374.8138731	164.1299648	200.2352088	198.7248179	112.0155938	184.9359154	283.4297263	246.5271803	103.9277429	147.221106	169.0102586	309.8955207	178.2982813	222.7939762	223.7168385	277.4925614	643.6477095	142.939682	224.7797144
ENSG00000060303	0	0	0	0	0	0	0.304140873	0	0	0	0	0	0	0	0	0	0.429265781	0	0	0.343981754	0	0	0	0	0.759064646	0	0	0	0.685798618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000060339	237.9248389	189.8542392	125.4681628	150.8697385	156.8026131	171.9746813	321.7241279	148.0578259	351.9774653	267.5147421	290.2077882	366.8824362	154.3894085	108.9500208	154.162884	225.3730109	262.5964244	199.5468874	198.7086906	226.7472796	114.5869429	264.5522143	154.8093404	253.068742	117.4258365	78.07221794	254.9311784	478.9078626	141.0814677	135.6320863	120.79736	102.1229838	156.6242267	236.6387013	165.4019916	144.0649173	218.6576987	186.2097361	243.4931216	294.2007642	190.3332606	125.1064886	299.230491	136.4265275	92.25395358	184.1083443	139.7721468	213.9463963	261.9883877	184.086546	115.557231	173.9361873	113.7474159	196.5333634	182.9975379	218.3273322
ENSG00000060491	166.985845	97.14279175	293.9119164	185.3685286	194.0465299	204.9703057	87.95338206	247.7492034	55.77524117	214.0137598	154.0322039	92.02265078	111.8233974	585.0706603	106.9248171	117.1552826	72.10486886	45.18769053	175.7928875	154.8989645	328.2922876	172.733409	148.2416987	92.05664017	85.85637708	347.4831923	71.94531348	65.92790114	72.21515632	260.1643834	364.7830782	279.677812	178.6353606	95.75861111	99.20925296	169.3034267	189.0354614	83.29364482	158.4958305	132.4949467	276.3066693	330.0648722	142.0055607	312.7344154	400.3535303	196.7317625	381.0685366	123.8650479	87.77610589	129.7586023	293.5762109	423.28302	210.4455327	42.68171551	216.5008372	219.2312886
ENSG00000060558	368.2842608	317.5266393	29.50133727	11.54384615	2.352766784	2.090087095	1.351222488	0.160615941	0.297950797	0	0.348452783	0	0.383427649	0	0	4.347629111	0.715609413	0.575056767	0.25116471	0.161987655	35.97973593	333.6902326	50.48959734	6.953404015	0.355106512	0.180098681	0.46224846	0.437160257	53.71477718	0.713644062	339.435115	1.060422258	575.4452968	475.4683516	455.9099648	631.7936299	0	1.948521632	102.8983393	168.9714167	2.437532571	25.96361016	0	0.501211704	117.8663385	0	175.2914317	0	0.618202068	0	0.120879709	0.124818021	0	0	0.394063683	0.328041294
ENSG00000060566	0	0	0.621096881	0.775593581	0.295548044	0.277125141	0	0	0	0	0	0	0	0	0	0	0.084441083	0	0	0	0	0	0	0	0	0	0	0	0	0.506053066	0.103774897	0	0	0	0.791874165	0	0	0.230647239	0	0.139732307	0.03489363	0	0.195355587	0.275479081	0.149461118	0	0	0	0.684060496	0	0	0	0	0	0	0
ENSG00000060642	72.87236982	116.8646017	48.53743281	42.75066885	43.02038217	45.36872594	32.96494271	17.43634089	22.95544713	27.1453027	11.78746983	33.99286025	28.45796904	31.23808798	36.03841002	23.35984527	52.72401178	29.20882867	25.36789442	50.81666179	27.79250529	18.98446565	33.37756438	32.00412091	37.87991381	14.85850182	48.9745491	25.40720878	116.8236391	29.70551945	37.86007984	45.62465777	58.91803134	63.83463821	56.46088005	36.8749342	48.89540924	23.18321051	54.99153121	40.46693874	34.74599842	29.07944782	22.60697437	64.81513663	52.60096707	111.4763897	58.70932839	72.66215821	96.08865114	95.96231757	25.50455341	56.8755971	71.49473193	39.37950121	48.25838935	33.06774723
ENSG00000060656	251.1953345	445.3412856	512.9175877	219.3509899	259.6933815	251.6454767	870.1265759	896.4668094	5.938285102	179.2646374	1.963322178	50.66921771	486.7483377	445.2078954	257.0386943	79.04262563	205.004096	45.85762565	47.4321731	526.079371	733.3338095	98.06437644	165.0791512	162.0229719	6.967862451	452.7797604	84.52667256	3.415392972	220.5867592	27.35044971	119.2849318	159.3821568	337.384218	254.6252776	205.7810782	617.5549077	91.6512958	132.8529472	106.1017421	12.07250232	228.5897589	562.0778492	372.0861258	11.66219224	923.7602925	565.4917669	502.8043302	364.0625353	64.91899773	40.5390561	459.9247053	434.9576522	334.9364507	93.24494931	287.0070115	143.443915
ENSG00000060688	357.9063804	115.5368518	231.3453514	214.0690377	242.7515851	230.4197525	237.6070402	95.58264085	165.7485406	155.4710295	505.6384292	260.1247639	91.59497358	95.85571687	71.22441558	275.7661649	340.7387964	144.9086274	213.8588633	442.8378857	254.2721795	362.6731568	262.3970076	390.8534484	183.1587274	43.42693929	311.9788696	196.7264455	419.9683475	271.5711047	185.3824485	136.7775837	404.7045831	295.083617	257.4709717	230.5947581	177.9832527	230.5742698	156.6122665	449.5035658	141.3323799	265.6295151	219.6426194	230.104801	246.984164	96.78233678	316.6770712	331.1159218	238.7884357	198.5975102	158.2787767	169.2227832	177.2474923	154.4642548	205.2553655	220.7839768
